,article_id,price,prod_name,product_group_name,detail_desc
1640,366859034,0.03142457627118637,Reggie chino shorts,Garment Lower body,"Chino shorts in washed cotton twill with a zip fly, side pockets, a coin pocket and welt back pockets. Regular fit."
1641,367194001,0.04944375963020025,Mott glove,Accessories,Gloves in soft leather with fine-knit cuffs and a tab with an adjustable press-stud fastening. Lined.
1642,367372001,0.013909360327661388,Mama 200 den Leggings,Garment Lower body,Leggings with extra space for a growing tummy. 200 denier.
1643,367376002,0.010122543872806313,Black umbrella,Accessories,Umbrella with a telescopic handle that folds up with a button on the handle. Matching case. Length 30 cm folded.
1644,368038002,0.0016949152542372,Biq Square Claw,Accessories,Plastic hair claw. Width 4.5 cm.
1645,368038004,0.0033417167851284343,Biq Square Claw,Accessories,Plastic hair claw. Width 4.5 cm.
1646,368038005,0.003274687413170273,Biq Square Claw,Accessories,Plastic hair claw. Width 4.5 cm.
1647,368038011,0.0020353009935709736,Biq Square Claw,Accessories,Plastic hair claw. Width 4.5 cm.
1648,368300006,0.020378286761337558,Rock Relaxed Shorts,Garment Lower body,"Shorts in soft, washed cotton twill with an elasticated drawstring waist, fake fly, side pockets and a welt back pocket."
1649,368300011,0.01080932203389825,ROCK SHORTS,Garment Lower body,"Shorts in soft, washed cotton twill with an elasticated drawstring waist, fake fly, side pockets and a welt back pocket."
1650,368300014,0.01293704600484257,ROCK SHORTS,Garment Lower body,"Shorts in soft, washed cotton twill with an elasticated drawstring waist, fake fly, side pockets and a welt back pocket."
1651,368300015,0.016703758290346305,Rock Relaxed Shorts,Garment Lower body,"Shorts in soft, washed cotton twill with an elasticated drawstring waist, fake fly, side pockets and a welt back pocket."
1652,368300022,0.020210368893319997,Rock Relaxed Shorts,Garment Lower body,"Shorts in soft, washed cotton twill with an elasticated drawstring waist, fake fly, side pockets and a welt back pocket."
1653,368505002,0.03812711864406775,Timon coat,Garment Upper body,"Long jacket in a textured weave with 3/4-length sleeves with sewn-in turn-ups, pockets at the front and no buttons. Unlined."
1654,368505006,0.0287966101694915,Timon coat,Garment Upper body,"Long jacket in a textured weave with 3/4-length sleeves with sewn-in turn-ups, pockets at the front and no buttons. Unlined."
1655,368603022,0.0118474576271186,ANTHEA pj,Nightwear,Pyjamas in patterned cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
1656,368603029,0.01125423728813555,ANTHEA pj,Nightwear,Pyjamas in patterned cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
1657,368603035,0.021290556900726326,ANTHEA pj (1),Nightwear,Pyjamas in patterned cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
1658,368979001,0.016199631809035407,ED Long leggings,Garment Lower body,Leggings in soft jersey made from a cotton blend with an elasticated waist.
1659,369796004,0.010575774566659143,John sunglasses,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
1660,369796007,0.012610005335084298,John sunglasses,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
1661,369796023,0.01124092009685225,Cool Metal John Round,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
1662,369796024,0.0030895883777239284,Cool Metal John Round,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
1663,369796025,0.009731572723689345,Cool Metal John Round,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
1664,369796026,0.007659022931206313,Cool Metal John Round,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
1665,369796027,0.0073097859705554165,Cool Metal John Round,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
1666,369796032,0.012764886873027204,John sunglasses,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
1667,369796035,0.009032877806371405,John sunglasses,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses."
1668,370594006,0.007075180039281259,Saya sunglasses,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
1669,370594007,0.010115147830052391,Saya sunglasses,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
1670,370594017,0.012950794340624813,Saya sunglasses,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
1671,370594018,0.012299040378863372,Saya sunglasses,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
1672,370594020,0.010605607867754713,Saya sunglasses,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
1673,370594021,0.012139347548751553,Saya sunglasses,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
1674,370594023,0.010406325665859514,Saya sunglasses,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses."
1675,370737001,0.014172439204126726,Sunglasses Blixa CO,Accessories,Sunglasses with plastic frames with metal details and UV-protective tinted lenses.
1676,370868011,0.015784503631961235,Virginie shorts 2p (K),Nightwear,Shorts in soft viscose jersey with an elasticated drawstring waist and lace trims.
1677,370868012,0.00987474863544953,Virginie shorts 2p (K),Nightwear,Shorts in soft viscose jersey with an elasticated drawstring waist and lace trims.
1678,370868013,0.013400765445598636,Virginie shorts 2p (K),Nightwear,Shorts in soft viscose jersey with an elasticated drawstring waist and lace trims.
1679,372008001,0.007050516802194508,Halter,Garment Upper body,Gently flared vest top in jersey with a sheen. Narrow shoulder straps that cross at the back. Lined at the top.
1680,372008010,0.01102663438256653,Halter,Garment Upper body,Gently flared vest top in jersey with a sheen. Narrow shoulder straps that cross at the back. Lined at the top.
1681,372008011,0.009926553672316332,Halter,Garment Upper body,Gently flared vest top in jersey with a sheen. Narrow shoulder straps that cross at the back. Lined at the top.
1682,372008012,0.008955315870570054,Halter,Garment Upper body,Gently flared vest top in jersey with a sheen. Narrow shoulder straps that cross at the back. Lined at the top.
1683,372576010,0.04884277430865293,Robin 7pk Basic,Underwear,"Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
1684,372576011,0.0499565336249316,Robin 7pk Basic,Underwear,"Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
1685,372576013,0.04724524192784768,Robin 7pk Basic,Underwear,"Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
1686,372576016,0.04859835644581401,Robin 7pk Basic,Underwear,"Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
1687,372576017,0.04837366968860853,Robin 7pk Basic,Underwear,"Trunks in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
1688,372628013,0.0101525423728813,Spencer Softbra 2pk,Underwear,"Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
1689,372628015,0.01834745762711855,Spencer Softbra 2pk,Underwear,"Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
1690,372628016,0.018575222785252452,Spencer Softbra 2pk,Underwear,"Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
1691,372628017,0.020953995157384938,Spencer Softbra 2pk,Underwear,"Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
1692,372628019,0.028489248671894684,Spencer Softbra 2pk,Underwear,"Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
1693,372628020,0.028816423144359952,Spencer Softbra 2pk,Underwear,"Soft nursing bras in organic cotton jersey with jersey-lined, opening cups with space for nursing pads. Decorative lace trims, slightly wider, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
1694,372860001,0.012958061027209023,7p Basic Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1695,372860002,0.012154908241177155,7p Basic Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1696,372860024,0.012352950872540902,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1697,372860041,0.00960630978352068,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1698,372860043,0.0016300663227707957,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1699,372860051,0.008905628521937378,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1700,372860052,0.005900376492323161,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1701,372860062,0.01119011734028679,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1702,372860063,0.011993575982826526,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1703,372860068,0.013088221323725306,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1704,372860069,0.008227386623199126,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1705,372860072,0.01316258426031232,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1706,372860073,0.013256937977276926,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1707,372860076,0.012996018655443033,Basic 7p Shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1708,373493008,0.011435827565534865,Everyday 5p shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1709,373493009,0.0015141242937852667,Everyday 5p shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1710,373493010,0.010316215532506905,Everyday 5p shaftless,Socks & Tights,Fine-knit trainer socks in a soft cotton blend.
1711,373506001,0.012680510297065755,Trainer 3p sock,Socks & Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
1712,373506004,0.01278187063904708,Trainer 3p sock,Socks & Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
1713,373506008,0.01251846246973362,Trainer 3p sock,Socks & Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
1714,373506011,0.003288135593220325,Trainer 3p sock,Socks & Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
1715,373506018,0.0075867551983224875,Trainer 3p sock,Socks & Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
1716,373506019,0.006680485570316033,Trainer 3p sock,Socks & Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
1717,373506023,0.010222513591301519,Trainer 3p sock,Socks & Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.
